city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,url_type,has_ssl,final_url,http_status,alive,response_ms,redirect_url,needs_get,method_used,priority_score,lead_tier
West Palm Beach,Wellington FL,Mortgage brokers,Rob Khurana Your Local Lender,(561) 676-8355,,No,5,21,"15975 Edgefield Rd, Wellington, FL 33414, USA",ChIJn70q4eQv2YgR5cZEUBGvjH0,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Landscapers,Ace Landscape Services LLC,(407) 619-4675,,No,4.4,20,"2152 Linden Rd, Winter Park, FL 32792, USA",ChIJB_cUBb1v54gR72dTLOQDclg,none,False,,,False,,,False,none,100,no_website
Tampa,Carrollwood Tampa FL,Landscapers,Elite Grounds,,,No,4.4,20,"11406 N Dale Mabry Hwy, Tampa, FL 33618, USA",ChIJL_isI1nBwogRbx_17rP_V7A,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,Computax USA Inc,(727) 546-3335,,No,5,20,"4378 Park Blvd, Pinellas Park, FL 33781, USA",ChIJ8VRmRojkwogRmgiGM0XN3lM,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Cleaning companies,"Top 2 Bottom Cleaning Service of Lakeland, LLC",(863) 330-3439,,No,4.8,20,"1307 Valley Hill Dr, Lakeland, FL 33813, USA",ChIJ3QGRHXU_3YgRyrDWG7G4glw,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Accountants,"MidFlorida Tax, LLC",(863) 401-3200,,No,5,20,"595 6th St NW, Winter Haven, FL 33881, USA",ChIJbW6obn0T3YgR792dyPL9PWI,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Plumbers,Paul Walker Plumbing,(863) 967-0888,,No,4.8,20,"805 Eugena Dr, Auburndale, FL 33823, USA",ChIJWTz1kq5r3YgRpusGjUA8kmo,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Roofers,Florida Roofing Team,(689) 333-8543,,No,4.7,20,"5264 Giron Cir, Kissimmee, FL 34758, USA",ChIJEWdDhyB1jq8Ris2kmyXXkm0,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,HVAC companies,St. Cloud Air Conditioning & Heating,(689) 268-1113,,No,4.9,20,"418 E 13th St, St Cloud, FL 34769, USA",ChIJO4exoVSM3YgRdMUZ1Oebuao,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Coral Springs FL,Accountants,TaxLeaf Coral Springs,(954) 345-7585,,No,5,20,"3111 N University Dr #105, Coral Springs, FL 33065, USA",ChIJdYOutzYF2YgR9lR3qWAjXu4,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Electricians,"Ly Electric, Inc.",(561) 709-5640,,No,4.8,20,"6068 Sunberry Cir, Boynton Beach, FL 33437, USA",ChIJ6We-y9kg2YgRJgYxZm78bLA,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Cleaning companies,Heavens Scent Cleaning Service,(561) 203-5663,,No,5,20,"401 W Atlantic Ave #117, Delray Beach, FL 33444, USA",ChIJ5d8ZM-jZ2IgRM4mZ7v3VfUs,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Roofers,Direct Roofing Company,(407) 459-7746,,No,5,19,"646 W Smith St, Orlando, FL 32804, USA",ChIJ8VQmtVd754gRiKWqnSYvs4A,none,False,,,False,,,False,none,100,no_website
Orlando,Dr Phillips Orlando FL,Property managers,Hexagon Property Management LLC,(407) 574-5933,,No,4.8,19,"7208 W Sand Lake Rd Ste 305, Orlando, FL 32819, USA",ChIJLSiGLh1_54gRqMav83Wgs3k,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Electricians,The Plug Electric LLC,(727) 488-7775,,No,5,19,"5619 70th Ave N, Pinellas Park, FL 33781, USA",ChIJ89N4nyDvwogRVFywtVFxzks,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Property managers,"Properties, LLC",(228) 868-8828,,No,4.5,19,"2104 25th Ave, Gulfport, MS 39501, USA",ChIJXULpLL8XnIgRN8n1txAhPNk,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Real estate agents,Janice Mason Luxury Real Estate Advisor,(727) 504-6708,,No,4.8,19,"437 Main St, Dunedin, FL 34698, USA",ChIJqTprkXzxwogRyuSS24Q6enw,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Mortgage brokers,Omar Rivera,(321) 280-6204,,No,5,19,"916 W Bryan St, Kissimmee, FL 34741, USA",ChIJRV_Acr6F3YgRZTcZ2DgwpNM,none,False,,,False,,,False,none,100,no_website
Kissimmee,BVL Kissimmee FL,Remodelers,Leyva's Remodelations,(321) 337-2432,,No,5,19,"2765 Green Meadow Cir, Kissimmee, FL 34741, USA",ChIJ4e9HT7OH3YgRI0uHqxhRXkk,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Property managers,BEMO Association Partners,(561) 340-3366,,No,3.7,19,"1500 E Gateway Blvd Ste. 220, Boynton Beach, FL 33426, USA",ChIJVVUFLMYq34gRA_-B5AsMHIY,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Plumbers,Winter Park AC Repair & Plumbing,(407) 410-3242,,No,5,18,"400 S Park Ave, Winter Park, FL 32789, USA",ChIJl2XDFh-p2YgRlgL_6PeiNbM,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Roofers,Hunter & Sons Roofing,(239) 422-8100,,No,4.8,18,"4209 Cypress Glades Ln, Orlando, FL 32824, USA",ChIJmSdImRyJ3YgRg-WZ_KIe-Zw,none,False,,,False,,,False,none,100,no_website
Orlando,Altamonte Springs FL,Accountants,Mollica Tax Advisors,(407) 513-2088,,No,5,18,"283 Cranes Roost Blvd UNIT 111, Altamonte Springs, FL 32701, USA",ChIJ1XCgm1Bx54gRbMHxVxboQRg,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Electricians,Influx Electricians Saint Petersburg,(727) 999-5560,,No,4.8,18,"445 32nd Ave N, St. Petersburg, FL 33704, USA",ChIJ9fgvupfhwogR3_W6zqmv5VI,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Remodelers,Team Armored Construction,(352) 476-5161,,No,5,18,"305 Bear Ridge Cir unit 101B, Palm Harbor, FL 34683, USA",ChIJMedP4VGr8KkRqOyWxZyqUj4,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Plumbers,Top Notch Plumbers Lakeland,(863) 400-2727,,No,5,18,"134 Courtland Cir, Lakeland, FL 33803, USA",ChIJGaOXlr_8yEUR6rYUyRrrt4k,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Pest control,All Out Pest Supply,(855) 668-4538,,No,4.9,18,"2120 E Edgewood Dr Suite 1, Lakeland, FL 33803, USA",ChIJZ1HAaKg_3YgRIhpcj-sTiP0,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Pest control,Kraft Pest Control LLC,(407) 537-2699,,No,4.6,18,"602 FL-530, Kissimmee, FL 34744, USA",ChIJ3ZRqoOshsYcRhYCfaZ3xRxM,none,False,,,False,,,False,none,100,no_website
Jacksonville,Mandarin Jacksonville FL,Remodelers,Bath and kitchen remodeling I All New Remodeling,(904) 226-7611,,No,4.8,18,"13048 Gran Bay Pkwy, Jacksonville, FL 32258, USA",ChIJCQ-lal7N5YgRn8WL5k87b3c,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Med spas,Beauty in everything medspa,(954) 899-2445,,No,5,18,"1800 N Federal Hwy Suite 109, Pompano Beach, FL 33062, USA",ChIJjxkXZmAD2YgRiLmgh6t9icc,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Remodelers,"Layer UP - Painting, drywall & flooring",(352) 888-0630,,No,5,17,"Savona Way, Orlando, FL 32827, USA",ChIJ7bg6VXth54gRJalRkKyRy7Q,none,False,,,False,,,False,none,100,no_website
Orlando,Altamonte Springs FL,Landscapers,Palencia Construction Landscape LLC,(407) 969-4257,,No,4.8,17,"192 Jaffa Dr, Fern Park, FL 32730, USA",ChIJD9AhInZx54gRkzy6-a-nQUo,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Landscapers,Southern Grounds Landscaping LLC,(727) 244-5639,,No,5,17,"9875 56th Way, Pinellas Park, FL 33782, USA",ChIJf5_D9SHlwogRUrjeDIHQQc8,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Roofers,Roofing Repairs & Installations Palm Harbor,(727) 287-1596,,No,5,17,"2690 Coral Landings Blvd, Palm Harbor, FL 34684, USA",ChIJRedfNILzwogRh0FYR_gCrZ4,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Plumbers,S&S Cooling & plumbing Solutions celebration,(689) 407-6947,,No,5,17,"691 Front St, Kissimmee, FL 34747, USA",ChIJ487zXDhZwokRjgSpyqq08nQ,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Accountants,Dorothy J Luberda & Associates,(407) 709-3402,,No,5,17,"615 14th St, St Cloud, FL 34769, USA",ChIJt0QXA12O3YgRvdVdMHk_OKM,none,False,,,False,,,False,none,100,no_website
Jacksonville,San Marco Jacksonville FL,Chiropractors,San Marco Chiropractic & Welln,(904) 396-1737,,No,5,17,"1517 Landon Ave, Jacksonville, FL 32207, USA",ChIJH77dXge35YgR8UAOML8YqJU,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,Electricians,1st Electricians,(954) 355-7542,,No,5,17,"3400 Davie Rd, Davie, FL 33314, USA",ChIJX70pWFyp2YgRLMUuwOrTWFo,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Electricians,First Choice Home Electrician Pompano Beach,(754) 752-8351,,No,5,17,"5253 N Dixie Hwy, Pompano Beach, FL 33064, USA",ChIJO2UCh-4d2YgR6Xyd5OhB7TI,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Pest control,FL Pest Control,(561) 202-3694,,No,5,17,"3626 E Industrial Way #2468, Riviera Beach, FL 33404, USA",ChIJ6TApSkfV2IgRInIRIDn93po,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Real estate agents,Jessica Englert Realtor,(561) 379-3747,,No,5,17,"8855 Boynton Beach Blvd Suite 340, Boynton Beach, FL 33472, USA",ChIJ5aRT6X1oyqARSePAcNjAccc,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Landscapers,Green Path,(754) 255-7469,,No,5,17,"3317 S Dixie Hwy, Delray Beach, FL 33483, USA",ChIJQWLNbT8f2YgR2UI9vg08Fvk,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Landscapers,Ground Control Landscaping & Design Inc,(561) 239-8053,,No,5,17,"3408 Pancho Way, Wellington, FL 33467, USA",ChIJ41vYEXYxBi4RPxJOYqdhhKA,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Pest control,R&C Pest control Service and Air duct & Dryer vent cleaning Of FL,(689) 304-4212,,No,4.9,16,"121 S Orange Ave Suite 1500, Orlando, FL 32801, USA",ChIJrUi--Mh754gR5oOWxBmnvF4,none,False,,,False,,,False,none,100,no_website
Tampa,South Tampa FL,Pool service companies,DT Pool Service,(570) 240-5506,,No,5,16,"1201 Seminole Blvd, Largo, FL 33770, USA",ChIJzxgLJIv7wogR79L63vaHV_g,none,False,,,False,,,False,none,100,no_website
Lakeland,Lakeland Highlands FL,Real estate agents,Tammy Schneider- Realtor,(863) 409-5677,,No,5,16,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJC8Lt-Ks_3YgRNid9xHJA618,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Cleaning companies,Above & Beyond Specialized Cleaning LLC,(727) 307-0507,,No,5,16,"2442 Slippery Rock St, Auburndale, FL 33823, USA",ChIJi8hHweTxwogRaT8nrLYvf5w,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Pool service companies,Dive On In Pools Service Inc,(863) 665-0123,,No,4.3,16,"2830 Kimberly Ln, Auburndale, FL 33823, USA",ChIJBQuD081r3YgRo2dkJGIuJfw,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Roofers,"Smart Roofing Services Kissimmee, FL",(863) 275-3996,,No,4.7,16,"505 W Vine St #437, Kissimmee, FL 34741, USA",ChIJ_ypzAweF3YgR0VMhpl1WSzo,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Electricians,1st Electricians,(954) 231-6866,,No,4.8,16,"520 NE 20th St, Wilton Manors, FL 33305, USA",ChIJvwaGgusB2YgRsduxHG3NUwQ,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Roofers,Bold Frame Roofing,(754) 325-3259,,No,4.8,16,"2700 NE 28th St, Fort Lauderdale, FL 33306, USA",ChIJ__f3ls4B2YgRMVnyETzXfhU,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Real estate agents,Kevin Wirth Realtor,(954) 459-0337,,No,4.8,16,"2227 Wilton Dr, Wilton Manors, FL 33305, USA",ChIJI8EKo54B2YgRjDCYa-s2_90,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Roofers,ROOKOZ ROOFING LLC,(321) 321-9368,,No,4.7,15,"155 S Court Ave UNIT 1114, Orlando, FL 32801, USA",ChIJjZLMCTJ754gRM-7fKfezPes,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Roofers,Gentle Wind LLC,(719) 281-9855,,No,5,15,"9145-9161 Narcoossee Rd, Orlando, FL 32827, USA",ChIJVVWJ2gihE4cRdG482-JfQqs,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Mortgage brokers,Jose Logrono with NEXA Mortgage,(321) 507-2892,,No,5,15,"9161 Narcoossee Rd, Orlando, FL 32827, USA",ChIJNUrydzN_54gRdUq_k_5RcGQ,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Remodelers,Smart construction,(786) 516-3703,,No,5,15,"31004 Mandolin Cay Ave, Wesley Chapel, FL 33543, USA",ChIJudaA07exwogRhwPVkNR9Cqc,none,False,,,False,,,False,none,100,no_website
Tampa,Westshore Tampa FL,Remodelers,Architectural Millwork and Remodeling LLC,(813) 475-2204,,No,5,15,"2520 W Minnehaha St, Tampa, FL 33614, USA",ChIJ02G94SHBwogRtQdKtRPeSos,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Dentists,Mendoza David R DDS,(727) 321-5346,,No,4.2,15,"5028 Gulfport Blvd S, Gulfport, FL 33707, USA",ChIJEWCoPI7iwogRzqsl59YjMqU,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Pest control,D.I.Y. Pest Control of Oldsmar,(727) 733-3450,,No,4.9,15,"Flea Market, 180 Race Track Rd, Building D-Booth 9, Oldsmar, FL 34677, USA",ChIJAXPSn3XswogR2aTh95LMpZA,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Electricians,Your Electrician,(727) 493-0672,,No,4.1,15,"37 Lake Shore Dr, Palm Harbor, FL 34684, USA",ChIJVd5h8VTtwogRyT6uBK2FYys,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Cleaning companies,Tidy n Shine Independent Cleaning Service,,,No,5,15,"150 Abundant Life Dr, Auburndale, FL 33823, USA",ChIJrwv8njoV3YgRbbUnSsThHws,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Cleaning companies,DLS Services Handyman & House Cleaning-Kissimmee,(407) 285-1212,,No,5,15,"1808 Baguette Ct, Kissimmee, FL 34743, USA",ChIJ2dJq-qGH3YgROK-1ISrUYOg,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Pool service companies,"Victor's Pool Service, LLC",(689) 247-9045,,No,4.7,15,"4611 Cumbrian Lakes Dr, Kissimmee, FL 34746, USA",ChIJ5fXN1-OD3YgRJsjdto3pAaw,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Plumbers,Discount Plumbing Inc,(407) 957-0010,,No,4,15,"2004 Jaffa Dr unit f, St Cloud, FL 34771, USA",ChIJk3114WaN3YgR4yWoBhzdQkc,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Plumbers,Parrish Plumbing,(407) 892-1554,,No,4.4,15,"433 Orange Ave, St Cloud, FL 34769, USA",ChIJocItaYiO3YgRkEznl135fiA,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Remodelers,Lassco Renovations,(305) 396-9020,,No,4.9,15,"8201 Peters Rd #1000, Plantation, FL 33324, USA",ChIJb5fYzJ4H2YgRqIxfo92PtZs,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Plumbers,Main Oakland Plumbing and Sewer,(754) 327-6006,,No,5,15,"1400 E Oakland Park Blvd Unit 18, Oakland Park, FL 33334, USA",ChIJjUfbUeQB2YgRa6H23QI5cls,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Landscapers,Peniel Merilien Landscaping,(561) 541-4116,,No,5,15,"3225 Capri Rd, Palm Beach Gardens, FL 33410, USA",ChIJj5D8UXMr34gRUVVTDIvOgqw,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Property managers,Tide International,(561) 367-5700,,No,5,15,"270 Cypress Point Dr, Palm Beach Gardens, FL 33418, USA",ChIJZRWslZQr2YgRpya_06QxGR8,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boca Raton FL,Electricians,SWITCH TEAM LLC,(786) 206-9098,,No,5,15,"854 Broken Sound Pkwy NW, Boca Raton, FL 33487, USA",ChIJaYg_A3kf2YgRdYFYx8p8rwY,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Accountants,High Glam Taxes ll,(656) 222-6103,,No,5,14,"2831 Allegra Wy suite 313, Lutz, FL 33559, USA",ChIJC1BNTpW7wogR2fQ56YHhevo,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Electricians,Magic Electric,(941) 325-0379,,No,4.4,14,"6079 Gulfport Blvd S, Gulfport, FL 33707, USA",ChIJoTNcKQ3jwogRd7AztL53AuA,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Cleaning companies,BMW Maid Services,(727) 888-1761,,No,4.9,14,"5144 13th Ave S, Gulfport, FL 33707, USA",ChIJNcul8gDjwogR_zGDS7RByeg,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Cleaning companies,Kristen's Kleaning LLC,(727) 249-6094,,No,4.7,14,"Gulfport, FL 33707, USA",ChIJd8TBVVLjwogRUqjtMtMxOOU,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Pest control,FPS Solutions,(727) 617-8561,,No,4.9,14,"5101 Central Ave, St. Petersburg, FL 33710, USA",ChIJT-hLUMZgPogR-tBU9BnVJPE,none,False,,,False,,,False,none,100,no_website
Clearwater,Countryside Clearwater FL,Plumbers,Anywhere Plumbing Clearwater,(727) 516-1589,,No,5,14,"2605 Enterprise Rd E #318, Clearwater, FL 33759, USA",ChIJ_24lVQ7vwogR9e-AlQ37Nwo,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Electricians,Dunedin Electric Contractors,(727) 606-5899,,No,4.7,14,"912 - 956 Patricia Ave, Dunedin, FL 34698, USA",ChIJhUCOSsjzwogR042_IMPjrbQ,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Electricians,Apex Electrical LLC,(727) 263-1607,,No,3.6,14,"36081 US Hwy 19 N, Palm Harbor, FL 34684, USA",ChIJN2qq3SPFwogRpG4y-cRkz-I,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Mortgage brokers,"LANDMARK MORTGAGE AND ASSOCIATES, INC.",(863) 603-0999,,No,4.5,14,"110 E Pine St, Lakeland, FL 33801, USA",ChIJi1U1eLQ43YgR2RPm1qlwf-I,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Electricians,Southern Power & Electric,(863) 665-8481,,No,3.6,14,"2663 34th St NW, Winter Haven, FL 33881, USA",ChIJHxogiFIT3YgRV-_O5JMwEkE,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Remodelers,Foster Home Renovations,(863) 606-2348,,No,5,14,"2105 US-92, Auburndale, FL 33823, USA",ChIJZbTuuy1r3YgRzFZwbj_2SLo,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Chiropractors,Bush Chiropractic Clinic,(863) 965-2999,,No,5,14,"2402 Lake Dr NW, Winter Haven, FL 33881, USA",ChIJp-JhVlIT3YgR_a9IJC2JcAY,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Landscapers,Nieves Lawn Care and Maintenance LLC,(863) 224-7312,,No,4.4,14,"Berkley Rd, Auburndale, FL 33823, USA",ChIJs1T5JfJr3YgRnKHpuoWY8VI,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,HVAC companies,Hanafi Air & Heat,(407) 908-9181,,No,5,14,"20 Old Sugar Mill Ln, St Cloud, FL 34769, USA",ChIJCWbuI56O1UwRj4LeiSgfPEY,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Landscapers,Fleming Island Lawn Service,(904) 562-0466,,No,5,14,"County Rd 220, Fleming Island, FL 32003, USA",ChIJVb1-ypDa5YgRHILsezPFOoU,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Roofers,Hunter Water & Roofing Restoration,(754) 289-9900,,No,4.9,14,"151 N Nob Hill Rd ste 402, Plantation, FL 33324, USA",ChIJ6ctT-qsJ2YgRoMmF0UHlN8c,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Real estate agents,Leticia Malcolm Real Estate Broker,(954) 288-7247,,No,5,14,"1130 SW 70th Terrace, Plantation, FL 33317, USA",ChIJA1hfjXAH2YgRuEk66PItj0E,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,Plumbers,Davie Plumbing & Drain Pro,(754) 331-9307,,No,5,14,"5200 S University Dr #150, Davie, FL 33328, USA",ChIJWXv_BPBB9YgR1JhP9kO4qV4,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Med spas,Me Time MedSpa,(954) 305-8214,,No,5,14,"1201 N Federal Hwy Ste 5, Fort Lauderdale, FL 33304, USA",ChIJ0WI0G2sB2YgRMiK_JE6eEV4,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Accountants,Better Income Tax Service,(954) 561-1040,,No,4.7,14,"660 W Oakland Park Blvd, Wilton Manors, FL 33311, USA",ChIJu4VH73oB2YgRF1xz8w_XAE8,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Landscapers,Positive Thinking Lawn Care,(407) 283-4122,,No,5,13,"1432 Lantry Ct, Orlando, FL 32804, USA",ChIJRVyGgLt554gRF0VaSps90dE,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Landscapers,Keith's Lawn Services-Tierre Verde,,,No,4,13,"746 49th St S, Gulfport, FL 33707, USA",ChIJU1cogPHiwogR9e6GANolIpo,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Pool service companies,LR Pool Cleaning - Dunedin Pool Cleaning Service,(727) 380-4886,,No,5,13,"3163 Landmark Dr APT 612, Clearwater, FL 33761, USA",ChIJWa6wY-s78kURugGbQ5rOYn4,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Dentists,Carroll Patrick J DDS,(727) 725-5870,,No,5,13,"255 Phillippe Landing, Safety Harbor, FL 34695, USA",ChIJX0MhtovuwogRltZDXKGEDg0,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Electricians,"Lamar Olliff Electric, Inc.",(863) 666-5773,,No,4.7,13,"3375 US-98 C5, Lakeland, FL 33803, USA",ChIJF1ljbZw_3YgRr1hS2PRHufQ,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Real estate agents,Better Homes and Gardens Real Estate Lifestyles Realty-Lakeland,(833) 765-3244,,No,5,13,"120 E Main St, Lakeland, FL 33803, USA",ChIJjxwgbdQ43YgRUXgp8OmLgpE,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Pest control,ZeroBug Pest Control,,,No,4.9,13,"407 Magnolia Ave, Auburndale, FL 33823, USA",ChIJo39SEJJr3YgRjjGzg-rfAQs,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,Real estate agents,Grant & Associates Real Estate Inc - Kenneth Grant Licensed Real Estate Broker,(754) 701-0275,,No,5,13,"6099 Stirling Rd STE 103, Davie, FL 33314, USA",ChIJW9I0BwOp2YgR2GUJPZaS4VM,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Accountants,Smart Tax,(954) 782-3610,,No,4.7,13,"535 E Sample Rd, Pompano Beach, FL 33064, USA",ChIJfUz7IEkd2YgRTygCaaGWy1s,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Cleaning companies,We Wash Stuff,(917) 499-2103,,No,5,13,"9 NE 19th Ct, Wilton Manors, FL 33305, USA",ChIJ2SL5yfQTlGsRLza46wnRP6M,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Plumbers,Standard Plumbing Palm Beach,(561) 941-5551,,No,5,13,"4500 PGA Blvd Unit 130, Palm Beach Gardens, FL 33418, USA",ChIJv4vC_N7V3ogR_LlluaAPZOI,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Kenwood St Petersburg FL,Roofers,Drew Roofing Inc.,,,No,4.7,12,"6401 49th Street N, Pinellas Park, FL 33781, USA",ChIJF5rNC4PkwogRn4TqmMLhcmg,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Cleaning companies,Maidsbythesea cleaning service,(727) 317-7545,,No,4.7,12,"9311 55th St, Pinellas Park, FL 33782, USA",ChIJW7tu0xX7wogRvFhlTw9K4a8,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,Bookkeeping Service By Vicki,(727) 546-3797,,No,4.9,12,"6990 82nd Ave N, Pinellas Park, FL 33781, USA",ChIJ6b1zR0v7wogRGXe-V0IoTTo,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Accountants,Joseph Garrison Pa,(727) 535-2257,,No,5,12,"416 Douglas Ave, Dunedin, FL 34698, USA",ChIJowGCqXrxwogRYJyv7SJ1Xto,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Real estate agents,"Dan Joyce, RE/MAX Elite Realty",(727) 688-1962,,No,4.9,12,"34650 US Hwy 19 N Suite 209, Palm Harbor, FL 34684, USA",ChIJRfrsIpnzwogRLM77JCbMAHs,none,False,,,False,,,False,none,100,no_website
Lakeland,South Lakeland FL,Cleaning companies,TSM Cleaning Services LLC,(863) 712-6402,,No,5,12,"1100 Lowry Ave UNIT 35, Lakeland, FL 33801, USA",ChIJ9UQRh3s_3YgRutcrM5wrc8c,none,False,,,False,,,False,none,100,no_website
