city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id
Lakeland,South Lakeland FL,Dentists,Shimmering Dental,(863) 225-5600,https://www.shimmeringdental.com/,Yes,4.9,515,"6958 Shimmering Dr, Lakeland, FL 33813, USA",ChIJLe6CDZc73YgREEyXLBiz_7c
Lakeland,South Lakeland FL,Dentists,DSC Oral Surgery & Dental Implants of Lakeland,(863) 226-4726,https://www.dentalspecialtyflorida.com/dentist-office/lakeland-fl-33813?utm_source=Google&utm_medium=KnowledgePanel&utm_campaign=Website,Yes,5,845,"3845 Florida Ave S, Lakeland, FL 33813, USA",ChIJz73RpNI53YgRswXakNVNih4
Lakeland,South Lakeland FL,Dentists,Plunkett Dental,(863) 372-1010,https://plunkettdental.com/,Yes,4.9,674,"2137 E County Rd 540A, Lakeland, FL 33813, USA",ChIJ7YGZ8v073YgRHcrmhcHSLRg
Lakeland,South Lakeland FL,Dentists,Highland Dental Clinic,(863) 457-1954,http://dentistrylakeland.com/,Yes,4.8,434,"5163 US Hwy 98 S, Lakeland, FL 33812, USA",ChIJo7i-Eww-3YgRN9xtKcHr2eU
Lakeland,South Lakeland FL,Dentists,South Lakeland Dental,(863) 340-7441,https://www.southlakelandental.com/?utm_campaign=gmb,Yes,4.6,561,"4912 Southfork Dr, Lakeland, FL 33813, USA",ChIJqeNSNpM53YgRn7yNzIQPqVw
Lakeland,South Lakeland FL,Med spas,RejuvaNu Medspa and Wellness,(863) 274-2010,https://www.rejuvanumedspa.com/,Yes,5,60,"4672 E County Rd 540A, Lakeland, FL 33813, USA",ChIJoXY87wg93YgRYu4npNpsYNQ
Lakeland,South Lakeland FL,Med spas,Balanced Health and Wellness,(863) 225-1244,https://www.balancedhealthandwellnessfl.com/,Yes,5,200,"721 E Palmetto St, Lakeland, FL 33801, USA",ChIJmW-E1RA53YgRrkK9kvfL0Gg
Lakeland,South Lakeland FL,Chiropractors,Love Chiropractic Center,(863) 709-1600,https://www.lovechiropracticcenter.com/,Yes,4.8,150,"5227 US Hwy 98 S, Lakeland, FL 33812, USA",ChIJicqHjgk-3YgRdkZk1kws6Uo
Lakeland,South Lakeland FL,Chiropractors,The Joint Chiropractic,(813) 607-5028,https://www.thejoint.com/florida/plant-city/plant-city-27088,Yes,4.9,669,"2128 James L Redman Pkwy Unit E, Plant City, FL 33563, USA",ChIJUfBQ0Z433YgRrQgt-DhWge8
Lakeland,South Lakeland FL,Accountants,"Jason Wiley Simpson, PA",(863) 937-9024,https://jsimpsoncpa.com/,Yes,5,14,"902 Florida Ave S STE 105, Lakeland, FL 33803, USA",ChIJafxGXcw43YgRkL1ObvvjWvo
Lakeland,South Lakeland FL,Accountants,Accountor CPA Accounting Bookkeeping and Tax Experts,(863) 825-7083,https://accountor.cpa/near-me/florida-fl/accounting-and-bookkeeping-in-lakeland/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business_usa_lakeland,Yes,5,31,"122 E Main St #183, Lakeland, FL 33801, USA",ChIJKatN5Eo53YgRaxiCzy3d8j4
Lakeland,South Lakeland FL,Accountants,Ring Tax Accounting & Advisory,(863) 370-8115,https://www.ringtaxes.com/,Yes,5,7,"122 E Main St, Lakeland, FL 33801, USA",ChIJF-WqAGQ53YgR_qNK0k4qQ44
Lakeland,South Lakeland FL,Accountants,MY Services Tax Service,(863) 619-5555,https://www.myservicesusa.com/,Yes,4.9,74,"2944 Florida Ave S, Lakeland, FL 33803, USA",ChIJh-JVXiw53YgRT56iIvQifDM
Lakeland,South Lakeland FL,Accountants,Alice's Accounting & Tax Services,(863) 858-7777,,No,4.8,21,"4820 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJmyAdGSJH3YgRZCBunp4Z-Pk
Lakeland,South Lakeland FL,Accountants,Liberty Tax,(863) 262-7229,https://www.libertytax.com/21909,Yes,4.9,79,"4204 Florida Ave S Unit G, Lakeland, FL 33813, USA",ChIJaRaoRjg53YgRrdbepCRxV6U
Lakeland,South Lakeland FL,Accountants,"Chauncey, Peronto & Company CPA's PA",(863) 648-0123,,No,5,4,"212 Lake Harris Dr, Lakeland, FL 33813, USA",ChIJb-GeJ1Y53YgRiA4RFDAsl7w
Lakeland,South Lakeland FL,Accountants,Brinton Fairchild,(863) 687-7777,http://www.brintonfairchild.com/,Yes,4.7,20,"1720 Florida Ave S, Lakeland, FL 33803, USA",ChIJ83MOZdQ43YgRXYP2NcZcDA8
Lakeland,South Lakeland FL,Accountants,Partners Tax,(863) 563-5786,https://floridataxlawattorneys.com/lakeland-fl/,Yes,5,25,"1414 Gladiola Dr, Lakeland, FL 33803, USA",ChIJF_KUB3o53YgRN5akx3b1Gj4
Lakeland,South Lakeland FL,Mortgage brokers,Brian Durden Mortgage Team - Compass Mortgage LLC,(863) 287-0120,https://compassmortgagellc.com/brian-durden/,Yes,5,6,"705 E Orange St, Lakeland, FL 33801, USA",ChIJkWh-Qro_3YgRZo7m-TeqrRw
Lakeland,South Lakeland FL,Mortgage brokers,Juli Surface | SouthState Mortgage,(863) 255-0495,https://www.southstatebank.com/JuliSurface?utm_source=listings&utm_medium=local&utm_campaign=yext,Yes,5,41,"4719 Florida Ave S, Lakeland, FL 33813, USA",ChIJR_xoRPc53YgRUvUzTHeS5CE
Lakeland,South Lakeland FL,Mortgage brokers,Tim Hutchins at Legacy Mutual Mortgage NMLS #1531928,(863) 205-9626,https://portal.neighborhoodloans.com/#/choose-loan-type?referrerId=thutchins%40neighborhoodloans.com,Yes,5,24,"2020 Edgewood Dr S, Lakeland, FL 33803, USA",ChIJW-pgvtU43YgRwFCqmM1qfpU
Lakeland,South Lakeland FL,Mortgage brokers,Monica Young: Neighborhood Loans,(863) 701-6759,https://neighborhoodloans.com/monica-young/,Yes,5,10,"2020 Edgewood Dr S, Lakeland, FL 33803, USA",ChIJLXa5eEk_3YgRrYyCLixNCfY
Lakeland,South Lakeland FL,Real estate agents,PWH Realty,(321) 749-4196,http://paigewagnerhomes.com/,Yes,5,75,"115 Hillcrest St, Lakeland, FL 33815, USA",ChIJR1REgw453YgRNw0tdB39-pk
Lakeland,South Lakeland FL,Real estate agents,WATERS REAL ESTATE GROUP,(941) 417-9599,https://watersrealestategroup.com/,Yes,5,46,"2718 S Combee Rd, Lakeland, FL 33803, USA",ChIJe7mm8dxr3YgRSyuF2Uuyn2A
Lakeland,South Lakeland FL,Real estate agents,Berkshire Hathaway HomeServices Florida Properties Group - Lakeland Office,(863) 701-2350,http://www.bhhsfloridaproperties.com/,Yes,4.7,63,"740 Florida Ave S, Lakeland, FL 33801, USA",ChIJ8T7eTso43YgROh8kKiwtPqo
Lakeland,South Lakeland FL,Real estate agents,"Cannon Kirby, Roost Realty Group",(863) 398-0267,http://roostrealtygroup.com/,Yes,5,108,"5304 Florida Ave S STE-i, Lakeland, FL 33813, USA",ChIJpwikWOI-3YgRFKxrU0yyz_I
Lakeland,South Lakeland FL,Real estate agents,Lakeland Hometown Properties,(863) 456-1374,https://www.wearelakeland.com/,Yes,4.8,34,"2050 Edgewood Dr S suite 113, Lakeland, FL 33803, USA",ChIJ73gIgrQ43YgRaZ17m9jwi_g
Lakeland,South Lakeland FL,Property managers,Royal Swan Properties,(863) 315-8919,http://www.royalswanproperties.com/,Yes,4.9,39,"1979 E Edgewood Dr ste 107, Lakeland, FL 33803, USA",ChIJl2EQ6PQ_3YgR4y4bNckWAZs
Lakeland,South Lakeland FL,Property managers,CARDINALS PROPERTY PRESERVATION,(863) 225-3633,,No,5,10,"304 E Pine St, Lakeland, FL 33801, USA",ChIJsXT0S2xH1IUR6JKUdsChqlI
Lakeland,South Lakeland FL,Property managers,"Tribute Realty, LLC",(863) 450-2910,http://www.tributerealty.com/,Yes,4.4,29,"4947 Southfork Dr, Lakeland, FL 33813, USA",ChIJpwikWOI-3YgRrPHxh-Kjp88
Lakeland,South Lakeland FL,Property managers,Highland Community Management,(863) 940-2863,https://hcmanagement.org/,Yes,3.2,93,"4110 Florida Ave S Suite 200, Lakeland, FL 33813, USA",ChIJk8Nlri053YgRlgXYvZJPzYQ
Lakeland,South Lakeland FL,Personal injury attorneys,Dean Burnetti Law,(863) 287-6388,http://www.burnettilaw.com/,Yes,4.5,133,"1937 E Edgewood Dr #102, Lakeland, FL 33803, USA",ChIJ4faUo9U43YgR1HsEwk1Jr6A
Lakeland,South Lakeland FL,Personal injury attorneys,"Pardy & Rodriguez, P.A.",(863) 302-9703,https://pardyrodriguezlaw.com/,Yes,5,37,"500 Florida Ave S suite 411, Lakeland, FL 33801, USA",ChIJsUC7ocA53YgRGct5lLynswY
Lakeland,Lakeland Highlands FL,Electricians,Top Flight Electric,(863) 313-0005,https://topflightelectric.com/,Yes,4.2,5,"146 Horizon Ct Suite B, Lakeland, FL 33813, USA",ChIJc6ws9Gc53YgR-rx2-scYloM
Lakeland,Lakeland Highlands FL,Electricians,Morgan Electric Co,(863) 686-6551,https://usmapir.org/details/morgan-electric-co-ChIJEz1,Yes,4,1,"4415 Florida National Dr # 101, Lakeland, FL 33813, USA",ChIJEz199EU_3YgRdVEX0XHpG3Y
Lakeland,Lakeland Highlands FL,Plumbers,Lakeland Supreme Plumbing FL,(863) 343-8863,https://purestreamgroup.com/,Yes,5,15,"4709 Florida Ave S, Lakeland, FL 33813, USA",ChIJV_pqFm453YgRUApz2gtV3Sc
Lakeland,Lakeland Highlands FL,Plumbers,Iceberg Home Services S Lakeland,(863) 223-3929,https://icebergcooling.com/,Yes,4.7,88,"624 Mid-Florida Dr Suite 2, Lakeland, FL 33813, USA",ChIJ_fl0tgY73YgR99tswoGq9tE
Lakeland,Lakeland Highlands FL,Plumbers,Roto-Rooter Plumbing & Water Cleanup,(813) 908-7019,https://www.rotorooter.com/brandonfl/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,Yes,4.9,1386,"110 Lithia Pinecrest Rd ste i, Brandon, FL 33511, USA",ChIJvQYmOhzNwogRrFCuq4L99Sc
Lakeland,Lakeland Highlands FL,HVAC companies,Citrus Air Conditioners Inc,(863) 534-1171,https://citrusairconditioners.com/,Yes,5,878,"155 Century Blvd, Bartow, FL 33830, USA",ChIJq6qazt8X3YgRstfV4BdK6Y8
Lakeland,Lakeland Highlands FL,HVAC companies,CAMS A/c -N- Plumbing,(863) 279-8743,https://www.camsairconditioning.com/,Yes,5,120,"2315 Timbercreek Loop E, Lakeland, FL 33805, USA",ChIJ_16NAVxB3YgRBpWkqwb3M-0
Lakeland,Lakeland Highlands FL,HVAC companies,Adair Heating & Cooling LLC,(863) 852-4371,http://adairheatingandcooling.com/,Yes,5,109,"2930 Old Tampa Hwy, Lakeland, FL 33803, USA",ChIJtVmi-zo53YgR8yTp9rXXEg0
Lakeland,Lakeland Highlands FL,HVAC companies,Florida Locals Heating & Cooling,(941) 842-0333,https://floridalocalshvac.com/,Yes,5,13,"1102 Call Stewart Rd, Lakeland, FL 33811, USA",ChIJWRXssEYFM6gR2-RkPK3zS7o
Lakeland,Lakeland Highlands FL,HVAC companies,Snowbird Heating & Cooling,(863) 215-6134,https://www.snowbirdair.com/,Yes,4.9,2820,"1095-A US-92, Auburndale, FL 33823, USA",ChIJAeBGCt0U3YgRzrc7ASsD2Ko
Lakeland,Lakeland Highlands FL,Roofers,Goff Roof Systems,(863) 680-1748,https://goffroofsystems.com/,Yes,4.6,55,"1725 E Gary Rd, Lakeland, FL 33801, USA",ChIJyYC0QWg_3YgRUODkjH2w1VM
Lakeland,Lakeland Highlands FL,Roofers,"Tyer's Roofing, Inc. Jr Tyer",(863) 858-1141,http://tyersroofing.com/,Yes,4.8,31,"11720 Bailey Rd, Kathleen, FL 33849, USA",ChIJfdV0D35F3YgRdii8nfvrTUU
Lakeland,Lakeland Highlands FL,Roofers,ROMEO'S ROOFING LLC,(863) 593-7808,http://romeosroofing.com/,Yes,4.6,34,"1815 Thornhill Rd Suite 309T, Auburndale, FL 33823, USA",ChIJ35nIQ65s3YgRst16aW0A6dc
Lakeland,Lakeland Highlands FL,Remodelers,Pristine Remodeling,(863) 624-8558,https://www.pristinefl.com/south-lakeland--fl,Yes,5,15,"5304 Florida Ave S Ste. 404B, Lakeland, FL 33813, USA",ChIJKWP0x4Q73YgRJogFV90kyyU
Lakeland,Lakeland Highlands FL,Remodelers,New Bath Today,,https://newbathtoday.com/service-areas/lakeland-fl/?utm_source=4055&utm_medium=organic&utm_campaign=lakeland-fl-gbp,Yes,4.6,140,"3705 US Hwy 98 S, Lakeland, FL 33812, USA",ChIJ6xUKiBY_3YgR2-wDBi0evLE
Lakeland,Lakeland Highlands FL,Remodelers,McDonough Construction LLC,(863) 412-0214,http://www.mcdonoughconstructionllc.com/,Yes,4,4,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJpwikWOI-3YgRC3AudiqESbw
Lakeland,Lakeland Highlands FL,Remodelers,"Tapia Construction, LLC",(863) 644-5362,http://www.tapiahomes.com/,Yes,4.6,21,"639 Mid-Florida Dr Suite # 1, Lakeland, FL 33813, USA",ChIJWwDIURE73YgR_3sFXKBKZqg
Lakeland,Lakeland Highlands FL,Remodelers,Redeemed Construction Co,(863) 370-0567,,No,4.7,6,"5300 Florida Ave S, Lakeland, FL 33813, USA",ChIJq6o-bf073YgRD-6kInGPRbw
Lakeland,Lakeland Highlands FL,Remodelers,Hulbert Homes Inc.,(863) 647-5815,http://www.hulberthomes.com/,Yes,4.8,67,"5116 S Lakeland Dr, Lakeland, FL 33813, USA",ChIJMbe_11k53YgRZHU5cPpZhkk
Lakeland,Lakeland Highlands FL,Cleaning companies,Steam Master Cleaning,(863) 225-9870,https://steammastercleaninglakeland.com/,Yes,4.9,316,"3512 Waterfield Pkwy, Lakeland, FL 33803, USA",ChIJObIO5TQ_3YgRFazVeu7HJaA
Lakeland,Lakeland Highlands FL,Cleaning companies,Gleam Window Cleaning,(863) 393-8020,https://gleamserves.com/,Yes,5,85,"6935 S Carter Rd # 4, Lakeland, FL 33813, USA",ChIJbwsuOMI_3YgRUC_Nd2Dhch4
Lakeland,Lakeland Highlands FL,Pest control,Pest Inspector LLC,(863) 320-2203,https://pestinspector.io/,Yes,5,1,"637 Woodhill Dr, Lakeland, FL 33813, USA",ChIJSXfq6ek73YgRI9vTqN0p-84
Lakeland,Lakeland Highlands FL,Pest control,Home and Garden Extermination,(863) 619-5230,http://www.86mybugs.com/,Yes,4.5,8,"908 Point Way, Lakeland, FL 33813, USA",ChIJIaaj8Ag83YgR25A-PtEbz3k
Lakeland,Lakeland Highlands FL,Pest control,The Other Side Pest Control,(863) 688-8919,https://www.theothersidepestcontrol.com/contact-the-other-side-pest-control/,Yes,3.7,3,"5150 Lunn Rd, Lakeland, FL 33811, USA",ChIJAQDv0tc73YgRGhSIf1Ba5IM
Lakeland,Lakeland Highlands FL,Pest control,"Tri-County Lawn & Pest Pros, LLC",(863) 940-4118,https://www.facebook.com/TriCountyLawnPestProsLLC/,Yes,4.6,17,"750 Creative Dr STE 2, Lakeland, FL 33813, USA",ChIJvQYGQBo73YgR8T9by2NPhWc
Lakeland,Lakeland Highlands FL,Pest control,Lakeland FL Wildlife Control,(863) 201-4559,http://wildlifecontrollakeland.online/,Yes,,0,"4406 Florida Ave S FL, Lakeland, FL 33813, USA",ChIJdZVMaE453YgR4j4UUWVpnyA
Lakeland,Lakeland Highlands FL,Landscapers,United Landscaping Co.,(863) 409-4667,http://unitedlawnpro.com/?utm_source=gmb&utm_medium=referral,Yes,5,19,"621 Travis Cir, Lakeland, FL 33813, USA",ChIJuzUg2Dw53YgRp8mJNl2ph6w
Lakeland,Lakeland Highlands FL,Landscapers,First Choice Lawn and Landscape LLC,(863) 581-1239,https://sites.google.com/view/firstchoicelawnandlandscapellc/home,Yes,4.8,22,"6277 Cross Creek Blvd, Lakeland, FL 33813, USA",ChIJJ5Kn9TM83YgR3-7-bZt3-KI
Lakeland,Lakeland Highlands FL,Landscapers,Gilileo's Landscaping Service,(863) 254-1147,http://www.gilileoslandscapingservice.com/,Yes,4.7,49,"409 Oak Trail, Lakeland, FL 33813, USA",ChIJD5If4gI43YgRNWEZKkMlezw
Lakeland,Lakeland Highlands FL,Landscapers,Fuqua Land management LLC,(863) 529-6975,,No,5,21,"1028 Candlewood Dr, Lakeland, FL 33813, USA",ChIJ8ZwdcP8_3YgRAQK9GYiFYLE
Lakeland,Lakeland Highlands FL,Landscapers,"Faulk Land Services, LLC",(863) 873-3431,https://faulklandservices.com/,Yes,4.9,10,"5019 Hayes Rd, Lakeland, FL 33811, USA",ChIJYf3KfFw53YgRzOvjL5IbW7c
Lakeland,Lakeland Highlands FL,Landscapers,Pyle's Lawn Service,(863) 559-4716,https://pyleslawn.com/,Yes,4.3,35,"5521 US-98, Highland City, FL 33846, USA",ChIJwSVU8Og93YgRsTX2YzXPS_U
Lakeland,Lakeland Highlands FL,Landscapers,Chris B&B landscaping,(786) 975-6682,https://chrisbblandscaping.com/,Yes,4.7,13,"5545 Gaur Ln, Lakeland, FL 33811, USA",ChIJq0vlPnI73YgRJGlookjijJI
Lakeland,Lakeland Highlands FL,Landscapers,Edie lawn service LLC,(863) 262-8227,,No,5,3,"5749 Old Rd 37, Lakeland, FL 33813, USA",ChIJSWJ2Hr873YgRG-U6nwwMEXg
Lakeland,Lakeland Highlands FL,Landscapers,McDowell Landscape Services Inc,(863) 370-8300,http://www.mcdowelllandscape.com/,Yes,4.4,7,"5407 Glenmore Dr, Lakeland, FL 33813, USA",ChIJ5T0j854-3YgRxDEGZmlWVAI
Lakeland,Lakeland Highlands FL,Pool service companies,Heartland Pools,(863) 648-9400,https://heartlandpoolsfl.com/,Yes,4.8,6,"1200 Shadow Dr, Lakeland, FL 33810, USA",ChIJ-4q4PyJH3YgROBb8T_ZSvq8
Lakeland,Lakeland Highlands FL,Pool service companies,Michael's Pool Service Inc,(863) 648-4888,https://michaelspoolserviceinc.net/,Yes,3.2,9,"2618 Industrial Park Dr, Lakeland, FL 33801, USA",ChIJObsNfXE_3YgRDT1F2ReeZMk
Lakeland,Lakeland Highlands FL,Dentists,Highland Park Dental - Mical Slater DMD,(863) 400-0130,https://www.highlandparksmile.com/,Yes,5,147,"4326 Highland Park Blvd #1647, Lakeland, FL 33813, USA",ChIJlZ8ysUw53YgRA_1CgDDzkBE
Lakeland,Lakeland Highlands FL,Dentists,Sage Dental of Lakeland South,(863) 264-2058,https://mysagedental.com/lakeland-south/?utm_source=Google&utm_medium=Business_Listing,Yes,4.5,354,"4021 Florida Ave S, Lakeland, FL 33813, USA",ChIJ4bc8lRI53YgRy_AF8DallXM
Lakeland,Lakeland Highlands FL,Dentists,Imperial Lakes Dental Care,(863) 375-8008,http://imperiallakesdentalcare.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,Yes,4.7,823,"2110 Shepherd Rd, Mulberry, FL 33860, USA",ChIJIyfEF_o73YgRELkoCjpszow
Lakeland,Lakeland Highlands FL,Dentists,"Lea D Wheeler, D.M.D",(863) 701-0234,http://www.leawheeler.net/,Yes,5,177,"4406 Florida Ave S #29, Lakeland, FL 33813, USA",ChIJG_VWqU053YgRzrBCxAriCVw
Lakeland,Lakeland Highlands FL,Med spas,Serenity Mind and Body Solutions | MedSpa and Wellness Clinic Lakeland FL,(863) 900-2081,https://medspaandwellnesscliniclakelandfl.com/,Yes,5,48,"5143 S Lakeland Dr #2, Lakeland, FL 33813, USA",ChIJUzrWXL053YgRg6uVsWPjnXE
Lakeland,Lakeland Highlands FL,Med spas,Lakeland Medical Massage,(863) 695-2246,https://lakelandmedicalmassage.com/,Yes,5,453,"335 Doris Dr, Lakeland, FL 33813, USA",ChIJuwE2zjM53YgRXouVFoC1WzE
Lakeland,Lakeland Highlands FL,Med spas,LUSTRE Headspa - Lakeland,(863) 370-7139,https://www.lustreheadspa.com/,Yes,5,131,"1835 E Edgewood Dr, Lakeland, FL 33803, USA",ChIJ2eeTZqw_3YgRk3SZn-VBfvU
Lakeland,Lakeland Highlands FL,Chiropractors,Heavenly Touch Chiropractic Rehabilitation,(863) 647-0808,http://heavenlytouchchiropractic.com/,Yes,5,17,"202 Lake Miriam Dr w3, Lakeland, FL 33813, USA",ChIJVQvAGVQ53YgRSwV6T8B6flw
Lakeland,Lakeland Highlands FL,Accountants,Herrington Diane R CPA,(863) 644-7125,http://dianeherringtoncpa.com/,Yes,5,8,"202 Lake Miriam Dr # E8, Lakeland, FL 33813, USA",ChIJ9YokGlQ53YgR2BBu5U_SZ3M
Lakeland,Lakeland Highlands FL,Accountants,"Accounting by Zust, LLC",(863) 698-7278,https://abzllc.com/,Yes,4,4,"218 W Highland Dr, Lakeland, FL 33813, USA",ChIJw7n2r7w73YgRavriRkllLEo
Lakeland,Lakeland Highlands FL,Accountants,Joseph H Nalley CPA CFP P.A.,(863) 682-8505,https://www.joenalleycpa.com/,Yes,5,6,"5300 Florida Ave S #6, Lakeland, FL 33813, USA",ChIJIxJKa_073YgRbrhq6ohuZjY
Lakeland,Lakeland Highlands FL,Accountants,"Evans & Hurlburt CPAs: Rob Hurlburt CPA, Lee Burrows CPA, Lynda Mack CPA, Sheri Taylor CPA",(863) 701-9717,https://www.hurlburtfinancial.com/,Yes,,0,"Town Square Office Park, 5125 S Lakeland Dr Suite 4, Lakeland, FL 33813, USA",ChIJc0Cm7lc53YgRXom09NDfIFk
Lakeland,Lakeland Highlands FL,Accountants,Wall Titus Financial,(863) 683-0708,http://www.walltitus.com/,Yes,4,4,"212 E Highland Dr STE 201, Lakeland, FL 33813, USA",ChIJG33d7kw53YgR3EBhoO5jnu4
Lakeland,Lakeland Highlands FL,Accountants,America's Tax & Accounting Service,(863) 644-9756,http://www.americas-tax.com/,Yes,5,7,"5304 Florida Ave S Suite 404, Lakeland, FL 33813, USA",ChIJ2W00yfw73YgR-Gwmt94cpQY
Lakeland,Lakeland Highlands FL,Mortgage brokers,Jean Diaz,(515) 451-0736,https://movement.com/lo/jean-diaz,Yes,4.9,24,"5015 Florida Ave S Suite 402, Lakeland, FL 33813, USA",ChIJ97ispwoh7IcR_LgC6ta3ntw
Lakeland,Lakeland Highlands FL,Mortgage brokers,Trina Kingery at Premier Mortgage Resources,(863) 698-0073,http://www.pmrloans.com/tkingery,Yes,5,3,"20 Lake Wire Dr, Lakeland, FL 33815, USA",ChIJ7-UUNSw53YgRxI2RLdKrDG8
Lakeland,Lakeland Highlands FL,Mortgage brokers,Guild Mortgage - Colleen Faherty,(520) 227-5484,https://branches.guildmortgage.com/fl/lakeland/colleen-faherty-750-ntcf.html,Yes,5,9,"6700 Florida Ave S STE 25, Lakeland, FL 33813, USA",ChIJJ1XhA0Mp14YRz0d2R92xKgw
Lakeland,Lakeland Highlands FL,Mortgage brokers,Gina Walker,(813) 727-1700,,No,5,9,"6700 Florida Ave S STE 25, Lakeland, FL 33813, USA",ChIJW45NDrQ53YgRd9WTVrprIlc
Lakeland,Lakeland Highlands FL,Mortgage brokers,Guild Mortgage - Nancy Carey,(863) 225-8474,https://branches.guildmortgage.com/fl/lakeland/nancy-carey-750-tnnc.html,Yes,,0,"6700 Florida Ave S STE 25, Lakeland, FL 33813, USA",ChIJTdVJbvw53YgRgXQbnOJ38lM
Lakeland,Lakeland Highlands FL,Mortgage brokers,Chase Mortgage,(863) 648-0618,https://locator.chase.com/fl/lakeland/4820-s-florida-ave,Yes,5,1,"4820 Florida Ave S, Lakeland, FL 33813, USA",ChIJE_YD61M53YgR1hvjEROZWzU
Lakeland,Lakeland Highlands FL,Mortgage brokers,Mortgage Banking Associates,(800) 605-1899,http://www.mortgagebankingfl.com/,Yes,,0,"5304 Florida Ave S, Lakeland, FL 33813, USA",ChIJt8d737w73YgRPddjNv77TMI
Lakeland,Lakeland Highlands FL,Mortgage brokers,Florida Mortgage,(863) 687-8284,http://www.fmlenders.com/,Yes,,0,"2152 Indian Sky Cir, Lakeland, FL 33813, USA",ChIJVVWFP0E83YgR3QH21gLsRQM
Lakeland,Lakeland Highlands FL,Real estate agents,The Lay Group at eXp Realty,(863) 248-5838,http://www.thelaygroup.com/,Yes,5,108,"3003 Florida Ave S Suite 103, Lakeland, FL 33803, USA",ChIJR7FxfbM43YgRe6PquYDFJ74
Lakeland,Lakeland Highlands FL,Real estate agents,David Quinones Realtor - LPT Realty,(863) 272-1977,https://dqrealtor.com/,Yes,5,27,"2000 E Edgewood Dr #103, Lakeland, FL 33803, USA",ChIJBWD3L3c53YgRzwrSLhwrjgc
Lakeland,Lakeland Highlands FL,Real estate agents,"Holly Piccola, REALTOR® at S&D Real Estate",(813) 966-5147,http://hollypiccolarealtor.com/,Yes,4.9,48,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJYS-Ql0c53YgR-5gEJe7zgno
Lakeland,Lakeland Highlands FL,Real estate agents,HomeTrust Real Estate & Property Managment LLC,(863) 521-4663,https://hometrusthomes.com/,Yes,5,40,"6642 Hunterfield Rd, Lakeland, FL 33813, USA",ChIJGYTBxk6bjwwRAGoq4Rgm8-g
Lakeland,Lakeland Highlands FL,Real estate agents,Madison Zorn- Realtor S&D Real Estate,(863) 838-7411,,No,5,34,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJK7wgxMc_3YgRZRsSapFS86w
Lakeland,Lakeland Highlands FL,Real estate agents,54 Realty,(813) 536-4189,http://www.54realty.com/,Yes,5,30,"317 W Highland Dr #103, Lakeland, FL 33813, USA",ChIJj33ykuM53YgRd0lQb6kEA5g
Lakeland,Lakeland Highlands FL,Real estate agents,Tammy Schneider- Realtor,(863) 409-5677,,No,5,16,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJC8Lt-Ks_3YgRNid9xHJA618
Lakeland,Lakeland Highlands FL,Real estate agents,"John Ullrich, Realtor",(863) 838-7906,http://www.homesharkllc.com/,Yes,5,35,"Eagle Ridge Way, Lakeland, FL 33813, USA",ChIJyU0dd1tntokRp77dnW7zNmo
Lakeland,Lakeland Highlands FL,Real estate agents,"FLORIDA LANDMARK REALTY- Kathy & Paul Chalue of Mulberry, FL",(863) 582-1109,https://floridalandmarkrealty.com/,Yes,5,47,"407 N Church Ave, Mulberry, FL 33860, USA",ChIJhYexMpM73YgRbeSuXd9UtXI
Lakeland,Lakeland Highlands FL,Real estate agents,Tammie Hampton at S&D Real Estate Services,(863) 602-7999,,No,5,23,"230 Doris Dr, Lakeland, FL 33813, USA",ChIJpwikWOI-3YgRZIJnfKD_wHE
Lakeland,Winter Haven FL,Electricians,Mr. Electric of Winter Haven,(863) 312-1716,https://mrelectric.com/winter-haven?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,Yes,4.9,141,"99 6th St SW #202, Winter Haven, FL 33880, USA",ChIJ03xGlqAT3YgRA_If6AeRl44
Lakeland,Winter Haven FL,Electricians,Mirtil Electric LLC,(863) 262-6862,https://mirtilelectric.com/winter-haven-electrician/,Yes,5,67,"2253 Lakeridge Dr, Winter Haven, FL 33881, USA",ChIJDa19lW1t3YgRRPy7ZNwh28w
Lakeland,Winter Haven FL,Electricians,Southern Electric & Communications,(863) 956-9677,https://southernelectricfla.com/,Yes,5,25,"122 W Central Ave, Winter Haven, FL 33880, USA",ChIJ2Qz9D11s3YgRBexajUy2GzE
Lakeland,Winter Haven FL,Electricians,"Honest Plumbing, Air Conditioning and Electric LLC",(863) 229-2231,https://honestpace.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=honestpace_GMB,Yes,4.9,242,"141 Lake Mariam Rd, Winter Haven, FL 33884, USA",ChIJLV59wZkT3YgRTxMx14pWGMM
Lakeland,Winter Haven FL,Electricians,J & J Electric,(863) 202-1989,,No,4.6,34,"3690 W Lake Hamilton Dr, Winter Haven, FL 33881, USA",ChIJAW31n-9y3YgR_Rn8-PGwpNo
